hdr1,phi_id
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310642
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310643
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310644
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310645
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310646
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310647
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310648
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310649
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310650
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310651
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310652
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310653
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310654
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310655
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310656
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310657
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310658
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310659
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310660
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310661
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310662
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310663
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310664
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310665
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310666
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310667
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310668
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310669
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310670
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310671
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310672
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310673
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310674
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310675
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310676
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310677
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310678
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310679
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310680
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310681
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310682
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310683
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310684
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310685
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310686
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310687
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310688
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310689
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310690
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310691
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310692
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310693
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310694
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310695
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310696
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310697
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310698
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310699
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310700
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310701
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310702
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310703
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310704
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310705
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310706
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310707
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310708
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310709
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310710
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310711
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310712
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310713
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310714
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310715
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310716
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310717
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310718
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310719
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310720
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310721
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310722
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310723
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310724
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310725
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310726
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310727
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310728
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310729
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310730
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310731
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310732
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310733
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310734
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310735
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310736
RegionsThrace and the Lower Danube (IG X)Thrace and Moesia Inferior,309542
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310737
RegionsThrace and the Lower Danube (IG X)Scythia Minor,310738
RegionsNorth Shore of the Black Seaunspecified subregion,340347
RegionsNorth Shore of the Black Seaunspecified subregion,340348
RegionsNorth Shore of the Black Seaunspecified subregion,340349
RegionsNorth Shore of the Black Seaunspecified subregion,340350
RegionsNorth Shore of the Black Seaunspecified subregion,340351
RegionsNorth Shore of the Black Seaunspecified subregion,340352
RegionsNorth Shore of the Black Seaunspecified subregion,340353
RegionsNorth Shore of the Black Seaunspecified subregion,340354
RegionsNorth Shore of the Black Seaunspecified subregion,340355
RegionsNorth Shore of the Black Seaunspecified subregion,340356
RegionsNorth Shore of the Black Seaunspecified subregion,340357
RegionsNorth Shore of the Black Seaunspecified subregion,340358
RegionsNorth Shore of the Black Seaunspecified subregion,340359
RegionsNorth Shore of the Black Seaunspecified subregion,340360
RegionsNorth Shore of the Black Seaunspecified subregion,340361
RegionsNorth Shore of the Black Seaunspecified subregion,340362
RegionsNorth Shore of the Black Seaunspecified subregion,340363
RegionsNorth Shore of the Black Seaunspecified subregion,340364
RegionsNorth Shore of the Black Seaunspecified subregion,340365
RegionsNorth Shore of the Black Seaunspecified subregion,340366
RegionsNorth Shore of the Black Seaunspecified subregion,340367
RegionsNorth Shore of the Black Seaunspecified subregion,340368
RegionsNorth Shore of the Black Seaunspecified subregion,340369
RegionsNorth Shore of the Black Seaunspecified subregion,340370
RegionsNorth Shore of the Black Seaunspecified subregion,340371
RegionsNorth Shore of the Black Seaunspecified subregion,340372
RegionsNorth Shore of the Black Seaunspecified subregion,340373
RegionsNorth Shore of the Black Seaunspecified subregion,340374
RegionsNorth Shore of the Black Seaunspecified subregion,340375
RegionsNorth Shore of the Black Seaunspecified subregion,340376
RegionsNorth Shore of the Black Seaunspecified subregion,340377
RegionsNorth Shore of the Black Seaunspecified subregion,340378
RegionsNorth Shore of the Black Seaunspecified subregion,340379
RegionsNorth Shore of the Black Seaunspecified subregion,340380
RegionsNorth Shore of the Black Seaunspecified subregion,340381
RegionsNorth Shore of the Black Seaunspecified subregion,340382
RegionsNorth Shore of the Black Seaunspecified subregion,340383
RegionsNorth Shore of the Black Seaunspecified subregion,340384
RegionsNorth Shore of the Black Seaunspecified subregion,340385
RegionsNorth Shore of the Black Seaunspecified subregion,340386
RegionsNorth Shore of the Black Seaunspecified subregion,340387
"RegionsAegean Islands, incl. Crete (IG XI-[XIII])Rhodes and S. Dodecanese (IG XII,1)",311566
"RegionsAegean Islands, incl. Crete (IG XI-[XIII])Rhodes and S. Dodecanese (IG XII,1)",311567
"RegionsAegean Islands, incl. Crete (IG XI-[XIII])Rhodes and S. Dodecanese (IG XII,1)",311568
"RegionsAegean Islands, incl. Crete (IG XI-[XIII])Cos and Calymna (IG XII,4)",308366
"RegionsAegean Islands, incl. Crete (IG XI-[XIII])Cos and Calymna (IG XII,4)",308367
"RegionsAegean Islands, incl. Crete (IG XI-[XIII])Cos and Calymna (IG XII,4)",308368
"RegionsAegean Islands, incl. Crete (IG XI-[XIII])Cos and Calymna (IG XII,4)",308369
"RegionsAegean Islands, incl. Crete (IG XI-[XIII])Cos and Calymna (IG XII,4)",319022
"RegionsAegean Islands, incl. Crete (IG XI-[XIII])Cos and Calymna (IG XII,4)",319023
"RegionsAegean Islands, incl. Crete (IG XI-[XIII])Cos and Calymna (IG XII,4)",319024
"RegionsAegean Islands, incl. Crete (IG XI-[XIII])Cos and Calymna (IG XII,4)",319025
"RegionsAegean Islands, incl. Crete (IG XI-[XIII])Cos and Calymna (IG XII,4)",319026
"RegionsAegean Islands, incl. Crete (IG XI-[XIII])Cos and Calymna (IG XII,4)",308370
"RegionsAegean Islands, incl. Crete (IG XI-[XIII])Cos and Calymna (IG XII,4)",308371
"RegionsAegean Islands, incl. Crete (IG XI-[XIII])Cos and Calymna (IG XII,4)",308372
"RegionsAegean Islands, incl. Crete (IG XI-[XIII])Cos and Calymna (IG XII,4)",308373
"RegionsAegean Islands, incl. Crete (IG XI-[XIII])Cos and Calymna (IG XII,4)",308374
"RegionsAegean Islands, incl. Crete (IG XI-[XIII])Cos and Calymna (IG XII,4)",308375
"RegionsAegean Islands, incl. Crete (IG XI-[XIII])Cos and Calymna (IG XII,4)",308376
"RegionsAegean Islands, incl. Crete (IG XI-[XIII])Cos and Calymna (IG XII,4)",308377
"RegionsAegean Islands, incl. Crete (IG XI-[XIII])Cos and Calymna (IG XII,4)",308378
"RegionsAegean Islands, incl. Crete (IG XI-[XIII])Cos and Calymna (IG XII,4)",308379
"RegionsSicily, Italy, and the West (IG XIV)Sicily, Sardinia, and neighboring Islands",336664
"RegionsSicily, Italy, and the West (IG XIV)Sicily, Sardinia, and neighboring Islands",336665
"RegionsSicily, Italy, and the West (IG XIV)Sicily, Sardinia, and neighboring Islands",336666
"RegionsSicily, Italy, and the West (IG XIV)Sicily, Sardinia, and neighboring Islands",336667
"RegionsSicily, Italy, and the West (IG XIV)Sicily, Sardinia, and neighboring Islands",336668
"RegionsSicily, Italy, and the West (IG XIV)Sicily, Sardinia, and neighboring Islands",336669
"RegionsSicily, Italy, and the West (IG XIV)Sicily, Sardinia, and neighboring Islands",336670
"RegionsSicily, Italy, and the West (IG XIV)Sicily, Sardinia, and neighboring Islands",336671
"RegionsSicily, Italy, and the West (IG XIV)Sicily, Sardinia, and neighboring Islands",336672
"RegionsSicily, Italy, and the West (IG XIV)Sicily, Sardinia, and neighboring Islands",336673
"RegionsSicily, Italy, and the West (IG XIV)Sicily, Sardinia, and neighboring Islands",336674
"RegionsSicily, Italy, and the West (IG XIV)Sicily, Sardinia, and neighboring Islands",336675
"RegionsSicily, Italy, and the West (IG XIV)Sicily, Sardinia, and neighboring Islands",336676
"RegionsSicily, Italy, and the West (IG XIV)Sicily, Sardinia, and neighboring Islands",336677
"RegionsSicily, Italy, and the West (IG XIV)Sicily, Sardinia, and neighboring Islands",336678
"RegionsSicily, Italy, and the West (IG XIV)Sicily, Sardinia, and neighboring Islands",336679
"RegionsSicily, Italy, and the West (IG XIV)Sicily, Sardinia, and neighboring Islands",336680
"RegionsSicily, Italy, and the West (IG XIV)Sicily, Sardinia, and neighboring Islands",336681
"RegionsSicily, Italy, and the West (IG XIV)Sicily, Sardinia, and neighboring Islands",336682
"RegionsSicily, Italy, and the West (IG XIV)Sicily, Sardinia, and neighboring Islands",336683
"RegionsSicily, Italy, and the West (IG XIV)Sicily, Sardinia, and neighboring Islands",336684
"RegionsSicily, Italy, and the West (IG XIV)Sicily, Sardinia, and neighboring Islands",336685
"RegionsSicily, Italy, and the West (IG XIV)Sicily, Sardinia, and neighboring Islands",336686
"RegionsSicily, Italy, and the West (IG XIV)Sicily, Sardinia, and neighboring Islands",336687
"RegionsSicily, Italy, and the West (IG XIV)Sicily, Sardinia, and neighboring Islands",336688
"RegionsSicily, Italy, and the West (IG XIV)Sicily, Sardinia, and neighboring Islands",336689
"RegionsSicily, Italy, and the West (IG XIV)Sicily, Sardinia, and neighboring Islands",336690
"RegionsSicily, Italy, and the West (IG XIV)Sicily, Sardinia, and neighboring Islands",336691
"RegionsSicily, Italy, and the West (IG XIV)Sicily, Sardinia, and neighboring Islands",336692
"RegionsSicily, Italy, and the West (IG XIV)Sicily, Sardinia, and neighboring Islands",336693
"RegionsSicily, Italy, and the West (IG XIV)Sicily, Sardinia, and neighboring Islands",336694
"RegionsSicily, Italy, and the West (IG XIV)Sicily, Sardinia, and neighboring Islands",336695
"RegionsSicily, Italy, and the West (IG XIV)Sicily, Sardinia, and neighboring Islands",336696
"RegionsSicily, Italy, and the West (IG XIV)Sicily, Sardinia, and neighboring Islands",336697
"RegionsSicily, Italy, and the West (IG XIV)Sicily, Sardinia, and neighboring Islands",336698
"RegionsSicily, Italy, and the West (IG XIV)Sicily, Sardinia, and neighboring Islands",336699
"RegionsSicily, Italy, and the West (IG XIV)Sicily, Sardinia, and neighboring Islands",336700
"RegionsSicily, Italy, and the West (IG XIV)Sicily, Sardinia, and neighboring Islands",336701
"RegionsSicily, Italy, and the West (IG XIV)Sicily, Sardinia, and neighboring Islands",336702
"RegionsSicily, Italy, and the West (IG XIV)Sicily, Sardinia, and neighboring Islands",336703
"RegionsSicily, Italy, and the West (IG XIV)Sicily, Sardinia, and neighboring Islands",336704
"RegionsSicily, Italy, and the West (IG XIV)Sicily, Sardinia, and neighboring Islands",336705
"RegionsSicily, Italy, and the West (IG XIV)Sicily, Sardinia, and neighboring Islands",336706
"RegionsSicily, Italy, and the West (IG XIV)Sicily, Sardinia, and neighboring Islands",336707
"RegionsSicily, Italy, and the West (IG XIV)Sicily, Sardinia, and neighboring Islands",336708
"RegionsSicily, Italy, and the West (IG XIV)Sicily, Sardinia, and neighboring Islands",336709
"RegionsSicily, Italy, and the West (IG XIV)Sicily, Sardinia, and neighboring Islands",336710
"RegionsSicily, Italy, and the West (IG XIV)Sicily, Sardinia, and neighboring Islands",336711
"RegionsSicily, Italy, and the West (IG XIV)Sicily, Sardinia, and neighboring Islands",336712
"RegionsSicily, Italy, and the West (IG XIV)Sicily, Sardinia, and neighboring Islands",336713
"RegionsSicily, Italy, and the West (IG XIV)Sicily, Sardinia, and neighboring Islands",336714
"RegionsSicily, Italy, and the West (IG XIV)Sicily, Sardinia, and neighboring Islands",336715
"RegionsSicily, Italy, and the West (IG XIV)Sicily, Sardinia, and neighboring Islands",336716
"RegionsSicily, Italy, and the West (IG XIV)Sicily, Sardinia, and neighboring Islands",336717
"RegionsSicily, Italy, and the West (IG XIV)Sicily, Sardinia, and neighboring Islands",336718
"RegionsSicily, Italy, and the West (IG XIV)Sicily, Sardinia, and neighboring Islands",336719
"RegionsSicily, Italy, and the West (IG XIV)Sicily, Sardinia, and neighboring Islands",336720
"RegionsSicily, Italy, and the West (IG XIV)Sicily, Sardinia, and neighboring Islands",336721
"RegionsSicily, Italy, and the West (IG XIV)Sicily, Sardinia, and neighboring Islands",336722
"RegionsSicily, Italy, and the West (IG XIV)Sicily, Sardinia, and neighboring Islands",336723
"RegionsSicily, Italy, and the West (IG XIV)Sicily, Sardinia, and neighboring Islands",336724
"RegionsSicily, Italy, and the West (IG XIV)Sicily, Sardinia, and neighboring Islands",336725
"RegionsSicily, Italy, and the West (IG XIV)Sicily, Sardinia, and neighboring Islands",336726
"RegionsSicily, Italy, and the West (IG XIV)Sicily, Sardinia, and neighboring Islands",336727
"RegionsSicily, Italy, and the West (IG XIV)Sicily, Sardinia, and neighboring Islands",336728
"RegionsSicily, Italy, and the West (IG XIV)Sicily, Sardinia, and neighboring Islands",336729
"RegionsSicily, Italy, and the West (IG XIV)Sicily, Sardinia, and neighboring Islands",336730
"RegionsSicily, Italy, and the West (IG XIV)Sicily, Sardinia, and neighboring Islands",336731
"RegionsSicily, Italy, and the West (IG XIV)Sicily, Sardinia, and neighboring Islands",336732
"RegionsSicily, Italy, and the West (IG XIV)Sicily, Sardinia, and neighboring Islands",336733
"RegionsSicily, Italy, and the West (IG XIV)Sicily, Sardinia, and neighboring Islands",336734
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336735
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336736
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336737
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336738
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336739
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336740
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336741
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336742
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336743
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336744
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336745
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336746
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336747
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336748
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336749
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336750
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336751
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336752
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336753
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336754
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336755
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336756
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336757
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336758
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336759
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336760
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336761
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336762
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336763
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336764
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336765
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336766
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336767
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336768
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336769
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336770
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336771
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336772
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336773
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336774
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336775
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336776
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336777
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336778
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336779
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336780
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336781
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336782
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336783
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336784
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336785
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336786
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336787
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336788
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336789
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336790
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336791
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336792
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336793
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336794
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336795
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336796
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336797
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336798
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336799
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336800
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336801
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336802
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336803
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336804
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336805
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336806
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336807
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336808
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336809
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336810
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336811
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336812
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336813
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336814
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336815
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336816
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336817
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336818
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336819
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336820
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336821
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336822
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336823
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336824
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336825
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336826
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336827
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336828
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336829
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336830
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336831
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336832
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336833
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336834
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336835
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336836
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336837
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336838
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336839
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336840
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336841
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336842
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336843
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336844
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336845
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336846
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336847
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336848
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336849
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336850
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336851
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336852
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336853
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336854
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336855
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336856
"RegionsSicily, Italy, and the West (IG XIV)Italy, incl. Magna Graecia",336857
"RegionsSicily, Italy, and the West (IG XIV)Gallia",336858
"RegionsSicily, Italy, and the West (IG XIV)Gallia",336859
"RegionsSicily, Italy, and the West (IG XIV)Gallia",336860
"RegionsSicily, Italy, and the West (IG XIV)Gallia",336861
"RegionsSicily, Italy, and the West (IG XIV)Hispania and Lusitania",336862
"RegionsSicily, Italy, and the West (IG XIV)Hispania and Lusitania",336863
"RegionsSicily, Italy, and the West (IG XIV)Hispania and Lusitania",336864
"RegionsSicily, Italy, and the West (IG XIV)Hispania and Lusitania",336865
"RegionsSicily, Italy, and the West (IG XIV)Hispania and Lusitania",336866
"RegionsSicily, Italy, and the West (IG XIV)Hispania and Lusitania",336867
"RegionsSicily, Italy, and the West (IG XIV)Hispania and Lusitania",336868
